timestamp,xray_flux_short,xray_flux_long,magnetic_field,sunspot_number,solar_wind_speed,proton_flux,flare_class
9/14/20 12:00,9.00E-07,4.51E-07,118.9395548,47,451.4791694,0.473798552,No Flare
9/14/20 13:00,2.36E-07,5.67E-08,127.6760812,59,408.9907167,0.138330528,No Flare
9/14/20 14:00,1.24E-07,4.99E-07,42.12769511,47,361.6898687,2.590539453,No Flare
9/14/20 15:00,3.51E-06,2.34E-07,202.3827761,55,506.3530585,4.686056257,C-class
9/14/20 16:00,2.22E-08,2.03E-07,104.9990309,47,458.7663106,0.092487769,No Flare
9/14/20 17:00,1.62E-06,1.95E-06,127.2312974,52,679.8563171,0.696830824,C-class
9/14/20 18:00,1.55E-06,2.83E-07,104.4043218,45,373.270106,0.368301412,C-class
9/14/20 19:00,3.53E-07,5.67E-07,147.1672582,43,359.7348147,0.097215286,No Flare
9/14/20 20:00,1.46E-07,4.94E-07,74.90770173,61,321.7826801,1.185081535,No Flare
9/14/20 21:00,1.57E-07,5.51E-08,34.64156913,52,411.726035,0.507951364,No Flare
9/14/20 22:00,1.20E-06,6.89E-07,94.12490836,50,487.0315812,3.729773478,C-class
9/14/20 23:00,1.03E-06,1.95E-07,123.9651108,47,349.6019527,1.06526015,C-class
9/15/20 0:00,1.53E-06,8.02E-07,82.66900427,58,210.5546183,0.545643793,C-class
9/15/20 1:00,2.77E-06,4.68E-07,66.42945982,39,322.4512573,0.889986334,C-class
9/15/20 2:00,1.18E-06,1.91E-07,117.4225068,48,372.0407049,0.514693898,C-class
9/15/20 3:00,1.69E-07,2.20E-07,53.62165014,47,557.0002987,0.914276772,No Flare
9/15/20 4:00,2.79E-07,6.57E-07,148.9678727,50,423.5289953,0.365347612,No Flare
9/15/20 5:00,1.85E-06,3.99E-07,84.38462914,65,309.6452301,0.043099537,C-class
9/15/20 6:00,2.35E-07,5.52E-07,124.8714032,44,318.2811196,0.121132166,No Flare
9/15/20 7:00,7.53E-08,8.62E-08,41.9427491,60,414.4102243,0.428105993,No Flare
9/15/20 8:00,1.21E-06,7.73E-07,167.6712317,51,466.8439645,0.201938574,C-class
9/15/20 9:00,5.15E-07,1.93E-07,123.4433792,45,315.0486833,0.496924519,No Flare
9/15/20 10:00,2.53E-06,4.84E-07,130.6821448,52,356.3304132,0.353167819,C-class
9/15/20 11:00,1.05E-06,6.09E-08,35.46847153,48,296.4266805,0.888963314,C-class
9/15/20 12:00,9.48E-08,1.94E-07,62.52036721,50,412.7511709,0.329024454,No Flare
9/15/20 13:00,2.95E-06,5.23E-07,109.9541172,53,269.727339,0.762634201,C-class
9/15/20 14:00,2.99E-07,1.60E-07,45.86281915,55,604.6649981,0.192339271,No Flare
9/15/20 15:00,4.11E-07,1.06E-06,68.65185994,48,282.5347141,1.658335067,No Flare
9/15/20 16:00,5.15E-07,5.41E-07,137.7513481,47,371.2213634,1.888861541,No Flare
9/15/20 17:00,5.26E-08,1.02E-06,69.70701652,53,574.5317273,0.011842501,No Flare
9/15/20 18:00,6.86E-07,2.52E-07,118.6894468,55,609.5617288,0.036823043,No Flare
9/15/20 19:00,1.32E-07,1.73E-08,58.6470974,51,604.0058124,0.873627482,No Flare
9/15/20 20:00,5.12E-07,4.29E-07,130.0423239,48,353.1988967,1.1266392,No Flare
9/15/20 21:00,4.32E-07,2.07E-07,43.9559322,40,541.595227,0.23699063,No Flare
9/15/20 22:00,1.48E-06,2.97E-07,129.6943445,50,346.9218108,0.391019297,C-class
9/15/20 23:00,1.63E-06,5.71E-07,208.17441,35,373.0904431,0.251963347,C-class
9/16/20 0:00,1.67E-07,6.03E-07,73.25095202,49,398.7292799,3.785134196,No Flare
9/16/20 1:00,4.57E-07,1.40E-08,66.93582739,53,565.0941018,1.006878093,No Flare
9/16/20 2:00,4.67E-07,7.33E-07,156.9626362,43,326.7321774,0.240057429,No Flare
9/16/20 3:00,1.64E-07,3.40E-07,103.239446,38,287.9220428,0.900158627,No Flare
9/16/20 4:00,1.60E-06,4.07E-07,41.51702247,40,351.8019013,1.124016956,C-class
9/16/20 5:00,1.23E-06,1.77E-07,116.9659116,39,348.5336448,0.736440618,C-class
9/16/20 6:00,2.11E-07,2.73E-07,110.8275796,64,582.1821751,1.3575932,No Flare
9/16/20 7:00,4.57E-07,6.20E-07,68.36932306,46,458.3102277,1.280742031,No Flare
9/16/20 8:00,1.12E-07,7.50E-07,66.44230829,38,363.2341069,0.355606865,No Flare
9/16/20 9:00,9.89E-07,2.45E-07,143.4320566,59,615.0928565,0.389459778,No Flare
9/16/20 10:00,1.29E-07,5.87E-07,50.59511763,53,376.920447,0.389553897,No Flare
9/16/20 11:00,4.26E-06,1.49E-07,31.4663851,45,650.1364903,1.156680844,C-class
9/16/20 12:00,1.52E-06,8.92E-07,61.24940575,50,538.5143908,0.59658655,C-class
9/16/20 13:00,4.95E-07,4.71E-07,143.2765651,44,530.936603,0.845246723,No Flare
9/16/20 14:00,8.64E-07,7.46E-07,86.92610777,45,403.4055402,0.525782266,No Flare
9/16/20 15:00,2.42E-06,3.24E-07,71.78374702,57,491.649568,1.50252154,C-class
9/16/20 16:00,8.08E-07,1.30E-07,96.57623329,60,305.3762391,0.752524969,No Flare
9/16/20 17:00,1.92E-07,2.80E-07,124.3740804,52,501.5112859,0.282516701,No Flare
9/16/20 18:00,4.76E-07,2.40E-07,176.7358596,60,300.8323562,0.618402464,No Flare
9/16/20 19:00,1.85E-06,2.02E-07,117.5465337,53,275.1775418,0.134664792,C-class
9/16/20 20:00,1.03E-06,1.19E-07,198.0009406,47,233.6040927,0.580688667,C-class
9/16/20 21:00,1.05E-06,7.12E-07,136.5693977,42,412.3127533,0.73562933,C-class
9/16/20 22:00,2.02E-06,4.52E-08,85.11921217,46,363.2448454,2.738503195,C-class
9/16/20 23:00,2.24E-06,1.09E-06,144.5526152,57,488.0034535,0.538977068,C-class
9/17/20 0:00,2.52E-06,9.62E-08,131.8485389,45,287.5491605,0.519196701,C-class
9/17/20 1:00,9.97E-08,1.95E-06,158.1060626,55,346.5541834,0.121663512,No Flare
9/17/20 2:00,7.86E-07,2.23E-06,136.847498,54,420.309888,0.41076853,No Flare
9/17/20 3:00,1.35E-06,2.54E-07,105.696479,44,352.5140807,0.367325954,C-class
9/17/20 4:00,1.41E-06,2.20E-06,75.9535388,45,246.2430882,3.635317671,C-class
9/17/20 5:00,9.33E-07,1.02E-06,106.7433646,45,561.6563017,0.82185515,No Flare
9/17/20 6:00,1.82E-07,4.30E-08,25.89952814,44,585.2971144,2.129408511,No Flare
9/17/20 7:00,1.60E-06,1.47E-06,91.85273733,42,552.8654889,1.212842743,C-class
9/17/20 8:00,1.27E-06,2.17E-08,41.01804862,42,213.8209205,0.471175219,C-class
9/17/20 9:00,9.01E-08,1.00E-07,122.9086801,43,380.7152277,0.103470449,No Flare
9/17/20 10:00,6.23E-07,4.39E-07,141.7098527,66,403.8982331,0.060681101,No Flare
9/17/20 11:00,1.91E-07,4.21E-08,115.7759692,50,414.0327646,0.430919993,No Flare
9/17/20 12:00,4.12E-07,8.82E-08,91.87001535,48,330.2344945,0.628898591,No Flare
9/17/20 13:00,1.82E-08,1.53E-06,85.73747507,42,482.5652088,0.253825645,No Flare
9/17/20 14:00,5.11E-07,2.62E-06,160.0502597,47,425.902301,1.100327499,No Flare
9/17/20 15:00,7.98E-07,8.00E-07,149.3260567,63,262.6589596,0.001872632,No Flare
9/17/20 16:00,9.66E-07,3.62E-07,46.93460976,57,287.6471226,0.859915592,No Flare
9/17/20 17:00,1.09E-06,1.15E-06,112.7620888,45,470.7328885,1.026522441,C-class
9/17/20 18:00,1.81E-06,5.93E-08,116.2600808,55,392.6579396,0.590538187,C-class
9/17/20 19:00,2.43E-07,1.43E-06,89.72680169,53,508.5922604,0.268840102,No Flare
9/17/20 20:00,1.28E-07,2.17E-07,31.71448533,51,523.4478507,1.574606133,No Flare
9/17/20 21:00,1.91E-06,9.88E-07,-2.72870441,49,473.8194273,1.151626666,C-class
9/17/20 22:00,1.70E-07,5.52E-07,108.6123314,32,494.1725518,0.252595068,No Flare
9/17/20 23:00,3.68E-06,1.61E-06,15.34268916,40,398.4833805,0.500148053,C-class
9/18/20 0:00,1.85E-06,1.00E-06,73.82296476,37,351.311507,1.717018009,C-class
9/18/20 1:00,6.95E-07,1.09E-06,134.2206251,53,428.1677736,1.133024336,No Flare
9/18/20 2:00,3.99E-06,5.00E-07,120.7956007,55,149.55929,1.214021502,C-class
9/18/20 3:00,1.02E-07,8.95E-07,70.17067041,55,480.3095762,0.101093014,No Flare
9/18/20 4:00,3.61E-07,7.08E-07,144.7737637,42,365.7973103,1.56380818,No Flare
9/18/20 5:00,1.02E-06,8.81E-08,126.3021176,57,547.9178693,0.555871217,C-class
9/18/20 6:00,4.31E-07,5.23E-07,75.59771744,44,383.9512262,1.632799014,No Flare
9/18/20 7:00,2.64E-06,8.02E-08,176.0577294,51,547.810932,3.173946355,C-class
9/18/20 8:00,6.79E-08,1.02E-06,124.3687771,45,277.9044517,0.960239544,No Flare
9/18/20 9:00,7.97E-07,3.41E-08,61.01330202,56,266.503117,0.558110489,No Flare
9/18/20 10:00,8.94E-07,2.17E-06,-2.648625922,55,445.6624655,0.177618899,No Flare
9/18/20 11:00,1.06E-06,2.56E-07,111.1949344,67,489.963726,0.378255784,C-class
9/18/20 12:00,2.95E-07,9.35E-08,74.75482623,54,500.1318357,0.51005734,No Flare
9/18/20 13:00,4.53E-07,1.37E-06,101.0483281,46,343.5211133,2.152001687,No Flare
9/18/20 14:00,1.86E-06,2.32E-08,88.16480763,64,435.4805746,0.632878865,C-class
9/18/20 15:00,2.17E-07,3.18E-07,-9.907673819,58,282.0789938,3.467990155,No Flare
9/18/20 16:00,1.75E-06,7.35E-07,85.39265723,52,475.3845048,0.037220398,C-class
9/18/20 17:00,8.27E-07,1.90E-07,44.87313819,46,357.0929247,0.37152603,No Flare
9/18/20 18:00,1.44E-06,3.76E-07,74.59197922,47,480.8046904,4.881240172,C-class
9/18/20 19:00,1.25E-06,6.03E-07,71.05044922,41,523.7906016,0.277723663,C-class
9/18/20 20:00,2.33E-07,1.52E-06,103.194716,57,315.9706555,0.132351829,No Flare
9/18/20 21:00,8.41E-07,5.42E-08,114.9887235,44,583.4812164,0.393745565,No Flare
9/18/20 22:00,2.02E-06,8.55E-08,123.067747,61,467.0889697,0.379584104,C-class
9/18/20 23:00,5.66E-07,3.56E-07,-19.89359763,50,406.1171435,0.889235397,No Flare
9/19/20 0:00,3.40E-06,2.71E-07,171.0619141,47,393.1993833,1.366412065,C-class
9/19/20 1:00,6.02E-07,2.64E-07,18.40345978,51,458.6586601,0.764982901,No Flare
9/19/20 2:00,1.54E-07,1.76E-07,99.32744747,47,388.2770118,0.031949992,No Flare
9/19/20 3:00,4.93E-07,4.11E-07,58.57144236,55,386.3386535,0.807417764,No Flare
9/19/20 4:00,3.03E-06,1.07E-06,114.7763493,49,284.777174,0.761395292,C-class
9/19/20 5:00,3.85E-07,8.77E-08,8.52591685,55,327.1448838,1.557071694,No Flare
9/19/20 6:00,2.03E-06,1.21E-07,177.4619373,49,373.0800382,0.588263595,C-class
9/19/20 7:00,2.13E-06,5.56E-07,82.03458604,58,108.3580203,0.893276143,C-class
9/19/20 8:00,4.31E-07,2.89E-08,125.0269309,53,244.4958285,0.473757399,No Flare
9/19/20 9:00,8.69E-08,5.60E-07,59.96955871,49,317.4379152,0.179114484,No Flare
9/19/20 10:00,1.29E-06,1.89E-07,183.0445655,44,350.3313019,1.563943093,C-class
9/19/20 11:00,3.73E-07,2.21E-07,31.39585201,43,277.8998775,0.906056881,No Flare
9/19/20 12:00,1.53E-06,2.60E-07,-31.54941636,43,307.4217549,0.443309598,C-class
9/19/20 13:00,5.85E-07,2.15E-07,168.1455429,49,469.6418191,2.15593731,No Flare
9/19/20 14:00,6.64E-07,9.20E-07,41.1909038,50,259.0157291,1.874367227,No Flare
9/19/20 15:00,1.50E-06,1.46E-06,96.50476986,54,267.7474329,0.585474848,C-class
9/19/20 16:00,4.82E-07,3.97E-07,177.9192659,39,268.2443829,0.258368065,No Flare
9/19/20 17:00,5.85E-07,4.36E-07,79.73551664,60,509.9672855,0.198264981,No Flare
9/19/20 18:00,4.72E-07,3.65E-08,113.0146194,49,367.8019275,1.007884256,No Flare
9/19/20 19:00,4.58E-07,6.24E-07,140.748495,62,265.3441937,3.363049098,No Flare
9/19/20 20:00,7.46E-07,4.39E-07,101.5025693,47,213.8708777,0.02316931,No Flare
9/19/20 21:00,1.65E-06,2.59E-08,165.0554726,44,376.918464,0.258473634,C-class
9/19/20 22:00,4.49E-07,1.11E-07,135.2697174,50,270.0712549,0.529120618,No Flare
9/19/20 23:00,7.43E-07,1.13E-07,55.29876449,57,395.8773973,1.871449805,No Flare
9/20/20 0:00,1.11E-06,9.37E-08,136.5880696,33,263.6046837,1.393762421,C-class
9/20/20 1:00,3.14E-07,5.37E-07,98.28189432,61,268.2632901,0.100999457,No Flare
9/20/20 2:00,3.25E-07,1.32E-06,98.52173244,57,288.086963,1.886251803,No Flare
9/20/20 3:00,2.71E-06,7.20E-07,116.6209051,61,360.2179698,0.505766132,C-class
9/20/20 4:00,1.29E-06,3.24E-07,146.027318,49,526.3965405,0.309155888,C-class
9/20/20 5:00,8.61E-07,2.59E-07,51.8661331,50,536.2685557,1.279340384,No Flare
9/20/20 6:00,1.04E-06,2.44E-07,165.2731993,48,392.0503864,0.24535256,C-class
9/20/20 7:00,2.97E-08,4.60E-07,162.1955671,44,108.7087905,0.599802971,No Flare
9/20/20 8:00,9.63E-07,2.23E-07,68.38129526,53,400.2540962,0.132774089,No Flare
9/20/20 9:00,7.12E-07,1.28E-07,187.9316108,48,420.042846,4.307087731,No Flare
9/20/20 10:00,7.89E-07,4.62E-07,91.32980103,53,700.5663645,1.255913542,No Flare
9/20/20 11:00,4.45E-07,2.48E-07,128.3639904,55,509.4086326,0.902130402,No Flare
9/20/20 12:00,8.50E-08,7.11E-09,76.91685004,49,307.0150058,0.529901922,No Flare
9/20/20 13:00,2.15E-07,1.12E-08,140.9748408,52,179.0793144,0.355646971,No Flare
9/20/20 14:00,3.01E-06,1.60E-07,77.752275,55,502.6570671,0.518574661,C-class
9/20/20 15:00,5.25E-07,3.59E-07,107.9868681,50,338.7021133,0.162182633,No Flare
9/20/20 16:00,6.29E-07,2.19E-07,-30.93657391,50,277.7132292,0.379372319,No Flare
9/20/20 17:00,5.41E-08,1.22E-08,76.40842048,53,390.4245507,1.181709997,No Flare
9/20/20 18:00,3.83E-08,1.26E-07,71.73923853,33,420.2004133,3.521654848,No Flare
9/20/20 19:00,1.26E-06,5.07E-08,5.430990226,49,568.1391147,0.451831722,C-class
9/20/20 20:00,7.72E-07,1.48E-06,138.4217585,48,557.1519941,0.728978295,No Flare
9/20/20 21:00,7.11E-07,1.88E-07,80.71900161,64,337.4196383,0.315028698,No Flare
9/20/20 22:00,2.79E-07,7.44E-09,9.099057903,59,300.7368729,1.506872687,No Flare
9/20/20 23:00,1.37E-06,5.40E-07,130.0818812,50,468.4438542,0.549918404,C-class
9/21/20 0:00,1.84E-07,1.32E-07,154.4747096,48,372.0355212,0.411719055,No Flare
9/21/20 1:00,2.11E-07,4.18E-07,93.2768019,45,250.4520641,2.280857534,No Flare
9/21/20 2:00,6.18E-07,8.17E-08,24.51500974,43,486.0081334,0.32432878,No Flare
9/21/20 3:00,3.37E-07,2.07E-06,5.804882998,49,448.3031915,0.560849304,No Flare
9/21/20 4:00,2.84E-07,1.76E-06,38.77222758,51,391.5536025,0.02810073,No Flare
9/21/20 5:00,1.04E-06,5.34E-07,58.51337168,52,398.2853385,0.444309773,C-class
9/21/20 6:00,1.05E-06,6.14E-07,185.4865193,47,493.9847447,2.420284056,C-class
9/21/20 7:00,1.74E-06,2.77E-07,89.79378128,48,352.0786712,0.599026629,C-class
9/21/20 8:00,5.41E-07,1.64E-06,36.36986947,54,252.2227415,2.177935012,No Flare
9/21/20 9:00,7.59E-08,2.76E-07,69.25225922,48,276.8077369,1.586468158,No Flare
9/21/20 10:00,3.20E-07,1.37E-07,153.5321156,43,500.6164402,0.461965562,No Flare
9/21/20 11:00,3.91E-06,6.13E-08,127.7586336,47,400.0873543,2.527537789,C-class
9/21/20 12:00,9.07E-07,1.17E-07,102.3345457,44,431.1456039,0.206575381,No Flare
9/21/20 13:00,1.24E-06,4.25E-07,91.56931426,49,368.4435806,0.526780324,C-class
9/21/20 14:00,7.39E-09,1.41E-07,100.1843246,38,268.3330932,0.837034242,No Flare
9/21/20 15:00,7.30E-07,5.31E-07,107.7920912,41,345.2573502,1.167458207,No Flare
9/21/20 16:00,3.83E-08,2.41E-07,90.28861956,60,538.1415756,1.564913746,No Flare
9/21/20 17:00,8.42E-07,1.09E-06,105.1082179,51,397.5773753,0.356455736,No Flare
9/21/20 18:00,2.54E-06,4.09E-07,84.96744908,52,362.3455384,0.671119314,C-class
9/21/20 19:00,3.46E-06,4.87E-07,57.21637662,51,598.8717561,1.678752674,C-class
9/21/20 20:00,7.78E-07,4.07E-07,86.82412562,37,317.9751631,0.452240953,No Flare
9/21/20 21:00,6.13E-07,1.08E-06,116.507497,45,351.4027635,2.607869124,No Flare
9/21/20 22:00,2.90E-06,3.28E-08,63.62219681,36,259.0906093,0.381718405,C-class
9/21/20 23:00,1.12E-06,3.49E-08,121.0493439,48,436.8473339,0.335166893,C-class
9/22/20 0:00,6.71E-08,6.05E-07,141.4841215,71,261.4196445,1.812793075,No Flare
9/22/20 1:00,6.27E-07,7.30E-07,117.0587556,53,577.2930041,2.366362445,No Flare
9/22/20 2:00,2.75E-07,2.84E-07,71.91741733,35,283.5440172,0.325589973,No Flare
9/22/20 3:00,6.35E-07,2.17E-07,104.8006461,61,390.9705039,1.926205857,No Flare
9/22/20 4:00,6.08E-07,1.63E-07,107.6738735,49,392.1776755,0.70766856,No Flare
9/22/20 5:00,8.73E-07,1.34E-07,109.9645207,55,417.4240229,0.3411118,No Flare
9/22/20 6:00,4.41E-07,1.21E-06,174.5006494,44,614.6768944,0.800373513,No Flare
9/22/20 7:00,1.79E-07,1.75E-07,42.09694712,56,355.0551714,1.597283611,No Flare
9/22/20 8:00,7.01E-07,5.22E-07,110.3414923,56,284.2052028,0.226293834,No Flare
9/22/20 9:00,1.77E-06,7.73E-07,79.99320988,43,332.0190151,0.122447473,C-class
9/22/20 10:00,1.09E-06,1.11E-08,37.71689321,33,434.9944902,0.948180134,C-class
9/22/20 11:00,4.13E-07,1.72E-08,37.10350701,57,383.1514733,0.10961791,No Flare
9/22/20 12:00,2.74E-06,2.03E-07,143.8681796,44,468.7147204,1.043501968,C-class
9/22/20 13:00,2.43E-06,5.95E-07,29.79245804,55,625.9459235,2.099191628,C-class
9/22/20 14:00,2.35E-07,1.51E-07,114.9359055,58,393.662217,0.353801649,No Flare
9/22/20 15:00,4.02E-08,7.42E-10,106.5736965,44,525.0494763,1.541259592,No Flare
9/22/20 16:00,1.35E-06,1.70E-07,57.09593797,45,450.3756158,0.181341189,C-class
9/22/20 17:00,1.76E-06,4.72E-08,141.8038815,40,408.5407583,1.701349074,C-class
9/22/20 18:00,3.44E-06,1.24E-07,40.92292633,44,488.6358867,0.356370057,C-class
9/22/20 19:00,2.21E-06,2.03E-07,72.54614579,41,310.8864385,0.032737756,C-class
9/22/20 20:00,9.18E-07,6.85E-08,45.43723222,41,437.6032363,2.062151994,No Flare
9/22/20 21:00,7.55E-07,6.13E-07,138.243031,41,668.1519999,0.263003955,No Flare
9/22/20 22:00,2.82E-08,1.48E-07,159.1772474,39,162.8725016,1.646970944,No Flare
9/22/20 23:00,2.83E-07,5.41E-07,112.4293085,56,546.2305095,1.370257867,No Flare
9/23/20 0:00,6.15E-07,4.57E-07,226.9630661,44,277.3631074,2.670493127,No Flare
9/23/20 1:00,9.90E-07,1.14E-06,122.2866855,57,384.5603483,0.04051647,No Flare
9/23/20 2:00,8.15E-07,4.60E-08,131.609786,49,393.1280188,0.110320069,No Flare
9/23/20 3:00,1.36E-06,1.21E-07,150.3260812,48,235.4107941,0.583586781,C-class
9/23/20 4:00,3.28E-07,1.00E-06,66.3832076,43,329.4853483,1.070769381,No Flare
9/23/20 5:00,8.32E-07,8.63E-07,120.4166382,45,296.4303814,1.47021201,No Flare
9/23/20 6:00,9.23E-08,1.07E-07,51.65247743,49,334.0403697,1.509359738,No Flare
9/23/20 7:00,5.34E-07,5.70E-08,34.09498995,53,452.1524618,1.24267508,No Flare
9/23/20 8:00,1.39E-06,9.70E-07,154.610601,60,432.147252,0.719975083,C-class
9/23/20 9:00,1.18E-06,9.81E-08,57.50123031,36,436.8897775,0.330665074,C-class
9/23/20 10:00,4.67E-06,1.02E-06,109.1700082,46,406.1223277,2.359334585,C-class
9/23/20 11:00,3.26E-07,1.62E-06,181.577211,36,573.0905838,0.235017294,No Flare
9/23/20 12:00,6.90E-07,1.25E-07,9.448288669,50,374.596931,0.067234688,No Flare
9/23/20 13:00,4.00E-07,9.18E-07,132.5588274,40,384.185824,1.040031455,No Flare
9/23/20 14:00,5.81E-07,2.76E-07,98.90581023,52,329.4423873,0.917533583,No Flare
9/23/20 15:00,1.94E-06,7.77E-07,96.48164043,45,379.776746,1.534702973,C-class
9/23/20 16:00,1.15E-06,2.62E-07,102.9792688,57,269.0276315,3.387291714,C-class
9/23/20 17:00,2.14E-06,3.65E-08,100.8750812,66,130.8245882,1.010136711,C-class
9/23/20 18:00,2.28E-07,6.24E-07,126.1646386,45,500.1902583,2.199933085,No Flare
9/23/20 19:00,2.07E-06,8.17E-08,47.43386868,47,363.1431936,3.28409489,C-class
9/23/20 20:00,6.16E-08,1.31E-06,125.1077275,56,472.2657369,1.576135265,No Flare
9/23/20 21:00,2.19E-06,2.70E-07,43.62124922,53,385.2922412,0.235135274,C-class
9/23/20 22:00,3.99E-07,4.28E-08,205.1949651,41,486.8339307,1.441229434,No Flare
9/23/20 23:00,3.78E-07,1.30E-07,94.75008309,47,432.437152,1.303527764,No Flare
9/24/20 0:00,7.18E-07,9.92E-07,108.971254,55,368.958741,1.646534224,No Flare
9/24/20 1:00,2.82E-06,1.94E-07,188.5398052,57,561.1045134,0.971839527,C-class
9/24/20 2:00,4.90E-08,9.70E-07,61.26965171,47,413.1836796,0.833631509,No Flare
9/24/20 3:00,4.34E-07,9.45E-08,99.43768691,49,542.2631615,0.118470247,No Flare
9/24/20 4:00,1.94E-06,3.16E-07,29.49762829,43,414.2465961,0.114583601,C-class
9/24/20 5:00,5.04E-07,1.05E-06,51.49332017,46,245.1175817,3.710306224,No Flare
9/24/20 6:00,2.22E-07,2.48E-08,28.80134706,49,494.7597163,0.218653418,No Flare
9/24/20 7:00,5.53E-07,1.81E-07,139.9103186,49,262.043228,0.08485495,No Flare
9/24/20 8:00,4.87E-07,1.20E-06,128.4748162,60,346.6049841,0.622641405,No Flare
9/24/20 9:00,2.47E-06,4.54E-07,78.14384032,59,615.0637076,2.4004447,C-class
9/24/20 10:00,1.44E-06,6.30E-07,74.66510854,42,563.8481734,0.799180871,C-class
9/24/20 11:00,7.03E-07,9.23E-07,148.5332784,60,575.2381675,0.626355325,No Flare
9/24/20 12:00,4.45E-06,3.71E-07,99.74762326,43,440.1939478,1.854358352,C-class
9/24/20 13:00,6.26E-07,9.33E-07,56.63689664,40,394.3097292,2.097595481,No Flare
9/24/20 14:00,6.00E-08,5.09E-07,153.6583572,53,323.2322155,0.811032975,No Flare
9/24/20 15:00,3.04E-07,5.79E-07,92.92779098,52,242.9289999,1.94058758,No Flare
9/24/20 16:00,5.73E-07,8.29E-08,133.8642084,51,496.4330742,0.340697667,No Flare
9/24/20 17:00,1.71E-07,1.40E-06,103.5898013,57,448.8582657,0.110063096,No Flare
9/24/20 18:00,2.95E-06,7.95E-07,203.8866244,56,388.9510459,0.733828091,C-class
9/24/20 19:00,1.46E-06,1.47E-07,89.65785979,50,349.1856886,0.617673053,C-class
9/24/20 20:00,3.12E-07,4.34E-07,-0.42372491,49,328.3868501,0.723122481,No Flare
9/24/20 21:00,8.94E-07,2.36E-07,88.6080222,51,323.1927285,0.04903017,No Flare
9/24/20 22:00,1.28E-06,5.40E-07,113.3197878,56,302.2751794,0.07179893,C-class
9/24/20 23:00,2.83E-06,2.54E-06,122.9876569,57,715.134008,0.106910806,C-class
9/25/20 0:00,2.13E-06,2.34E-08,140.4377448,55,293.8798503,0.592779578,C-class
9/25/20 1:00,7.24E-07,1.52E-06,70.95717484,48,204.1533542,1.557786432,No Flare
9/25/20 2:00,1.49E-06,3.76E-08,178.1958076,53,366.9136783,0.143077352,C-class
9/25/20 3:00,8.26E-07,3.09E-07,148.2417232,60,366.0674066,0.514423357,No Flare
9/25/20 4:00,8.05E-07,3.29E-07,106.5469606,61,382.4431117,0.369421065,No Flare
9/25/20 5:00,1.22E-07,1.56E-07,65.30053496,56,455.1748381,0.459133077,No Flare
9/25/20 6:00,1.35E-07,4.18E-07,196.3988146,60,593.5332387,0.009833657,No Flare
9/25/20 7:00,7.54E-07,8.98E-07,136.4605662,64,506.8027191,0.818864714,No Flare
9/25/20 8:00,3.13E-07,1.74E-07,75.38741546,46,686.349881,0.912140586,No Flare
9/25/20 9:00,2.13E-08,3.65E-08,170.1046381,57,390.0449813,0.251408115,No Flare
9/25/20 10:00,1.28E-06,5.00E-07,111.014817,50,530.049704,0.208445366,C-class
9/25/20 11:00,3.30E-08,6.97E-07,175.4633477,49,283.9763638,0.38126412,No Flare
9/25/20 12:00,9.05E-07,1.55E-06,57.84576759,50,599.0421473,2.562737911,No Flare
9/25/20 13:00,7.75E-07,8.69E-08,89.97802621,49,577.8532217,0.049675567,No Flare
9/25/20 14:00,3.47E-06,1.16E-06,169.0990238,43,314.3365521,0.3156042,C-class
9/25/20 15:00,6.62E-07,3.29E-07,66.55774604,52,427.7434118,0.123485716,No Flare
9/25/20 16:00,6.57E-08,1.34E-07,87.3271174,61,242.8364718,1.928390124,No Flare
9/25/20 17:00,8.02E-07,1.65E-06,-36.88567172,38,278.8212502,1.742810672,No Flare
9/25/20 18:00,1.84E-06,1.36E-07,120.6103354,47,480.8101172,0.21389241,C-class
9/25/20 19:00,5.76E-06,6.61E-07,157.7088912,43,404.9018589,0.003762729,C-class
9/25/20 20:00,5.63E-07,7.68E-07,53.93518985,61,294.6062497,0.96640757,No Flare
9/25/20 21:00,3.86E-07,2.82E-07,122.378563,59,380.0452106,0.137432464,No Flare
9/25/20 22:00,2.37E-06,5.86E-07,72.94888875,56,307.7498059,1.119945295,C-class
9/25/20 23:00,2.12E-07,4.25E-07,24.54220615,35,342.030481,0.050640754,No Flare
9/26/20 0:00,9.56E-07,1.07E-07,83.73344752,47,461.12987,0.216819797,No Flare
9/26/20 1:00,5.20E-07,7.13E-07,71.26761883,52,438.0034106,1.031651327,No Flare
9/26/20 2:00,4.20E-08,1.32E-06,106.3695649,49,279.63446,1.13651023,No Flare
9/26/20 3:00,4.27E-07,3.35E-07,84.70777775,48,400.9111413,0.115007054,No Flare
9/26/20 4:00,3.08E-07,2.58E-06,166.8658959,58,577.4147997,0.481324752,No Flare
9/26/20 5:00,1.16E-06,2.79E-07,72.11548426,57,516.9485016,0.288006399,C-class
9/26/20 6:00,2.97E-06,3.27E-07,93.53032023,51,449.0656513,1.010125798,C-class
9/26/20 7:00,3.12E-07,5.60E-07,111.9769395,47,411.2618228,0.068184465,No Flare
9/26/20 8:00,1.67E-06,1.03E-07,97.45110449,53,403.5340544,1.225068026,C-class
9/26/20 9:00,5.70E-08,1.16E-06,73.22432628,57,426.5695849,0.441415041,No Flare
9/26/20 10:00,7.72E-07,8.08E-07,102.5672311,59,535.5646456,0.239613158,No Flare
